
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000848                       # Number of seconds simulated (Second)
board.cache_hierarchy.clusters0.l2_cache.demandMissRate::processor.cores0.core.inst     0.584906                       # miss rate for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.demandMissRate::processor.cores0.core.data     0.973978                       # miss rate for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.demandMissRate::total     0.943741                       # miss rate for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMissRate::cache_hierarchy.clusters0.l1d_cache.prefetcher     0.282486                       # miss rate for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMissRate::processor.cores0.core.inst     0.584906                       # miss rate for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMissRate::processor.cores0.core.data     0.973978                       # miss rate for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMissRate::total     0.943741                       # miss rate for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.demandAvgMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher  9415.908000                       # average overall miss latency in ticks ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.demandAvgMissLatency::processor.cores0.core.inst 53967.483871                       # average overall miss latency in ticks ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.demandAvgMissLatency::processor.cores0.core.data 19237.039459                       # average overall miss latency in ticks ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.demandAvgMissLatency::total 19167.213736                       # average overall miss latency in ticks ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher  9415.908000                       # average overall miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMissLatency::processor.cores0.core.inst 53967.483871                       # average overall miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMissLatency::processor.cores0.core.data 19237.039459                       # average overall miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMissLatency::total 19167.213736                       # average overall miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters0.l2_cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters0.l2_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters0.l2_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters0.l2_cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters0.l2_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters0.l2_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters0.l2_cache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters0.l2_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters0.l2_cache.writebacks::writebacks           85                       # number of writebacks (Count)
board.cache_hierarchy.clusters0.l2_cache.writebacks::total           85                       # number of writebacks (Count)
board.cache_hierarchy.clusters0.l2_cache.demandMshrHits::cache_hierarchy.clusters0.l1d_cache.prefetcher          179                       # number of demand (read+write) MSHR hits (Count)
board.cache_hierarchy.clusters0.l2_cache.demandMshrHits::total          179                       # number of demand (read+write) MSHR hits (Count)
board.cache_hierarchy.clusters0.l2_cache.overallMshrHits::cache_hierarchy.clusters0.l1d_cache.prefetcher          179                       # number of overall MSHR hits (Count)
board.cache_hierarchy.clusters0.l2_cache.overallMshrHits::total          179                       # number of overall MSHR hits (Count)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMisses::cache_hierarchy.clusters0.l1d_cache.prefetcher           71                       # number of demand (read+write) MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMisses::processor.cores0.core.inst           31                       # number of demand (read+write) MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMisses::processor.cores0.core.data        19463                       # number of demand (read+write) MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMisses::total        19565                       # number of demand (read+write) MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMisses::cache_hierarchy.clusters0.l1d_cache.prefetcher           71                       # number of overall MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMisses::cache_hierarchy.clusters0.l2_cache.prefetcher          852                       # number of overall MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMisses::processor.cores0.core.inst           31                       # number of overall MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMisses::processor.cores0.core.data        19463                       # number of overall MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMisses::total        20417                       # number of overall MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher      1280385                       # number of demand (read+write) MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissLatency::processor.cores0.core.inst      1662336                       # number of demand (read+write) MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissLatency::processor.cores0.core.data    367230020                       # number of demand (read+write) MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissLatency::total    370172741                       # number of demand (read+write) MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher      1280385                       # number of overall MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissLatency::cache_hierarchy.clusters0.l2_cache.prefetcher      7818484                       # number of overall MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissLatency::processor.cores0.core.inst      1662336                       # number of overall MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissLatency::processor.cores0.core.data    367230020                       # number of overall MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissLatency::total    377991225                       # number of overall MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissRate::cache_hierarchy.clusters0.l1d_cache.prefetcher     0.080226                       # mshr miss ratio for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissRate::processor.cores0.core.inst     0.584906                       # mshr miss ratio for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissRate::processor.cores0.core.data     0.973978                       # mshr miss ratio for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.demandMshrMissRate::total     0.935185                       # mshr miss ratio for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissRate::cache_hierarchy.clusters0.l1d_cache.prefetcher     0.080226                       # mshr miss ratio for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissRate::cache_hierarchy.clusters0.l2_cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissRate::processor.cores0.core.inst     0.584906                       # mshr miss ratio for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissRate::processor.cores0.core.data     0.973978                       # mshr miss ratio for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.overallMshrMissRate::total     0.975909                       # mshr miss ratio for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.demandAvgMshrMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher 18033.591549                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.demandAvgMshrMissLatency::processor.cores0.core.inst 53623.741935                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.demandAvgMshrMissLatency::processor.cores0.core.data 18868.109747                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.demandAvgMshrMissLatency::total 18920.150319                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMshrMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher 18033.591549                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMshrMissLatency::cache_hierarchy.clusters0.l2_cache.prefetcher  9176.624413                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMshrMissLatency::processor.cores0.core.inst 53623.741935                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMshrMissLatency::processor.cores0.core.data 18868.109747                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.overallAvgMshrMissLatency::total 18513.553656                       # average overall mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.replacements         1128                       # number of replacements (Count)
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.mshrMisses::cache_hierarchy.clusters0.l2_cache.prefetcher          852                       # number of HardPFReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.mshrMisses::total          852                       # number of HardPFReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.mshrMissLatency::cache_hierarchy.clusters0.l2_cache.prefetcher      7818484                       # number of HardPFReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.mshrMissLatency::total      7818484                       # number of HardPFReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.mshrMissRate::cache_hierarchy.clusters0.l2_cache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.avgMshrMissLatency::cache_hierarchy.clusters0.l2_cache.prefetcher  9176.624413                       # average HardPFReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.HardPFReq.avgMshrMissLatency::total  9176.624413                       # average HardPFReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.hits::processor.cores0.core.data          241                       # number of ReadExReq hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.hits::total          241                       # number of ReadExReq hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.misses::processor.cores0.core.data         6895                       # number of ReadExReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.misses::total         6895                       # number of ReadExReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.missLatency::processor.cores0.core.data    148934426                       # number of ReadExReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.missLatency::total    148934426                       # number of ReadExReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.accesses::processor.cores0.core.data         7136                       # number of ReadExReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.accesses::total         7136                       # number of ReadExReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.missRate::processor.cores0.core.data     0.966228                       # miss rate for ReadExReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.missRate::total     0.966228                       # miss rate for ReadExReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.avgMissLatency::processor.cores0.core.data 21600.351849                       # average ReadExReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.avgMissLatency::total 21600.351849                       # average ReadExReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.mshrMisses::processor.cores0.core.data         6895                       # number of ReadExReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.mshrMisses::total         6895                       # number of ReadExReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.mshrMissLatency::processor.cores0.core.data    145939091                       # number of ReadExReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.mshrMissLatency::total    145939091                       # number of ReadExReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.mshrMissRate::processor.cores0.core.data     0.966228                       # mshr miss rate for ReadExReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.mshrMissRate::total     0.966228                       # mshr miss rate for ReadExReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.avgMshrMissLatency::processor.cores0.core.data 21165.930529                       # average ReadExReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadExReq.avgMshrMissLatency::total 21165.930529                       # average ReadExReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.hits::cache_hierarchy.clusters0.l1d_cache.prefetcher          635                       # number of ReadSharedReq hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.hits::processor.cores0.core.inst           22                       # number of ReadSharedReq hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.hits::processor.cores0.core.data          279                       # number of ReadSharedReq hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.hits::total          936                       # number of ReadSharedReq hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.misses::cache_hierarchy.clusters0.l1d_cache.prefetcher          250                       # number of ReadSharedReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.misses::processor.cores0.core.inst           31                       # number of ReadSharedReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.misses::processor.cores0.core.data        12568                       # number of ReadSharedReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.misses::total        12849                       # number of ReadSharedReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher      2353977                       # number of ReadSharedReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missLatency::processor.cores0.core.inst      1672992                       # number of ReadSharedReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missLatency::processor.cores0.core.data    225476073                       # number of ReadSharedReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missLatency::total    229503042                       # number of ReadSharedReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.accesses::cache_hierarchy.clusters0.l1d_cache.prefetcher          885                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.accesses::processor.cores0.core.inst           53                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.accesses::processor.cores0.core.data        12847                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.accesses::total        13785                       # number of ReadSharedReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missRate::cache_hierarchy.clusters0.l1d_cache.prefetcher     0.282486                       # miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missRate::processor.cores0.core.inst     0.584906                       # miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missRate::processor.cores0.core.data     0.978283                       # miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.missRate::total     0.932100                       # miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher  9415.908000                       # average ReadSharedReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMissLatency::processor.cores0.core.inst 53967.483871                       # average ReadSharedReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMissLatency::processor.cores0.core.data 17940.489577                       # average ReadSharedReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMissLatency::total 17861.548914                       # average ReadSharedReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrHits::cache_hierarchy.clusters0.l1d_cache.prefetcher          179                       # number of ReadSharedReq MSHR hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrHits::total          179                       # number of ReadSharedReq MSHR hits (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMisses::cache_hierarchy.clusters0.l1d_cache.prefetcher           71                       # number of ReadSharedReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMisses::processor.cores0.core.inst           31                       # number of ReadSharedReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMisses::processor.cores0.core.data        12568                       # number of ReadSharedReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMisses::total        12670                       # number of ReadSharedReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher      1280385                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissLatency::processor.cores0.core.inst      1662336                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissLatency::processor.cores0.core.data    221290929                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissLatency::total    224233650                       # number of ReadSharedReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissRate::cache_hierarchy.clusters0.l1d_cache.prefetcher     0.080226                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissRate::processor.cores0.core.inst     0.584906                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissRate::processor.cores0.core.data     0.978283                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.mshrMissRate::total     0.919115                       # mshr miss rate for ReadSharedReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMshrMissLatency::cache_hierarchy.clusters0.l1d_cache.prefetcher 18033.591549                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMshrMissLatency::processor.cores0.core.inst 53623.741935                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMshrMissLatency::processor.cores0.core.data 17607.489577                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.ReadSharedReq.avgMshrMissLatency::total 17697.999211                       # average ReadSharedReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.misses::processor.cores0.core.data          100                       # number of SCUpgradeReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.misses::total          100                       # number of SCUpgradeReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.missLatency::processor.cores0.core.data      1502163                       # number of SCUpgradeReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.missLatency::total      1502163                       # number of SCUpgradeReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.accesses::processor.cores0.core.data          100                       # number of SCUpgradeReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.accesses::total          100                       # number of SCUpgradeReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.missRate::processor.cores0.core.data            1                       # miss rate for SCUpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.missRate::total            1                       # miss rate for SCUpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.avgMissLatency::processor.cores0.core.data 15021.630000                       # average SCUpgradeReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.avgMissLatency::total 15021.630000                       # average SCUpgradeReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.mshrMisses::processor.cores0.core.data          100                       # number of SCUpgradeReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.mshrMisses::total          100                       # number of SCUpgradeReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.mshrMissLatency::processor.cores0.core.data      1468863                       # number of SCUpgradeReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.mshrMissLatency::total      1468863                       # number of SCUpgradeReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.mshrMissRate::processor.cores0.core.data            1                       # mshr miss rate for SCUpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.mshrMissRate::total            1                       # mshr miss rate for SCUpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.avgMshrMissLatency::processor.cores0.core.data 14688.630000                       # average SCUpgradeReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.SCUpgradeReq.avgMshrMissLatency::total 14688.630000                       # average SCUpgradeReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.misses::processor.cores0.core.data         6696                       # number of UpgradeReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.misses::total         6696                       # number of UpgradeReq misses (Count)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.missLatency::processor.cores0.core.data     61950047                       # number of UpgradeReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.missLatency::total     61950047                       # number of UpgradeReq miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.accesses::processor.cores0.core.data         6696                       # number of UpgradeReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.accesses::total         6696                       # number of UpgradeReq accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.missRate::processor.cores0.core.data            1                       # miss rate for UpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.missRate::total            1                       # miss rate for UpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.avgMissLatency::processor.cores0.core.data  9251.799134                       # average UpgradeReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.avgMissLatency::total  9251.799134                       # average UpgradeReq miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.mshrMisses::processor.cores0.core.data         6696                       # number of UpgradeReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.mshrMisses::total         6696                       # number of UpgradeReq MSHR misses (Count)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.mshrMissLatency::processor.cores0.core.data     60419579                       # number of UpgradeReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.mshrMissLatency::total     60419579                       # number of UpgradeReq MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.mshrMissRate::processor.cores0.core.data            1                       # mshr miss rate for UpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.mshrMissRate::total            1                       # mshr miss rate for UpgradeReq accesses (Ratio)
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.avgMshrMissLatency::processor.cores0.core.data  9023.234618                       # average UpgradeReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.UpgradeReq.avgMshrMissLatency::total  9023.234618                       # average UpgradeReq mshr miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.WritebackClean.hits::writebacks         1216                       # number of WritebackClean hits (Count)
board.cache_hierarchy.clusters0.l2_cache.WritebackClean.hits::total         1216                       # number of WritebackClean hits (Count)
board.cache_hierarchy.clusters0.l2_cache.WritebackClean.accesses::writebacks         1216                       # number of WritebackClean accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.WritebackClean.accesses::total         1216                       # number of WritebackClean accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.WritebackDirty.hits::writebacks         1286                       # number of WritebackDirty hits (Count)
board.cache_hierarchy.clusters0.l2_cache.WritebackDirty.hits::total         1286                       # number of WritebackDirty hits (Count)
board.cache_hierarchy.clusters0.l2_cache.WritebackDirty.accesses::writebacks         1286                       # number of WritebackDirty accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.WritebackDirty.accesses::total         1286                       # number of WritebackDirty accesses(hits+misses) (Count)
board.cache_hierarchy.clusters0.l2_cache.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.demandMshrMisses        19565                       # demands not covered by prefetchs (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfIssued         2349                       # number of hwpf issued (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfUnused           26                       # number of HardPF blocks evicted w/o reference (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfUseful          523                       # number of useful prefetch (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfUsefulButMiss           14                       # number of hit on prefetch but cache block is not in an usable state (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.accuracy     0.222648                       # accuracy of the prefetcher (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.coverage     0.026035                       # coverage brought by this prefetcher (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfHitInCache         1426                       # number of prefetches hitting in cache (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfHitInMSHR           71                       # number of prefetches hitting in a MSHR (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfHitInWB            0                       # number of prefetches hit in the Write Buffer (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfLate         1497                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfIdentified         3145                       # number of prefetch candidates identified (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfBufferHit          503                       # number of redundant prefetches already in prefetch queue (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfInCache            0                       # number of redundant prefetches already in cache/mshr dropped (Count)
